id,fname,lname,gender,age,nationality,airport_name,country_code,country_name,continent_code,continent_name,departure_date,airport_code,pilot_name,status,
1CPlk0,Moore,Tonn,Male,83,Czech Republic,Hambantota Seaplane Base,LK,Sri Lanka,AS,Asia,6/26/2022,HBT,Olimpia Dubbin,Cancelled,
ZxqNVp,Anita,Vellden,Female,44,Armenia,Coari Airport,BR,Brazil,SAM,South America,-2228054,CIZ,Normie Whitwell,Delayed,
es5l0h,Charmaine,Bagby,Female,67,Mexico,Rajouri Airport,IN,India,AS,Asia,-2349753,RJI,Kristal Cray,On Time,
4cFUuw,Nina,McHardy,Female,38,Ukraine,Luang Phabang International Airport,LA,Lao People's Democratic Republic,AS,Asia,-2383253,LPQ,Nicki Glassman,Delayed,
zWAwCM,Tildi,Lorenzini,Female,64,Cameroon,Puerto Leda Airport,PY,Paraguay,SAM,South America,-2185454,PBT,Charmian Crippin,On Time,
ilzPmD,Tymon,Longmire,Male,11,Russia,Gardo Airport,SO,Somalia,AF,Africa,10.09.7266,GSR,Jacques Slinger,Cancelled,
39o424,Thorstein,Cosbee,Male,89,Russia,Coonabarabran Airport,AU,Australia,OC,Oceania,4/25/2022,COJ,Eddy Jotcham,Delayed,
IlUnMZ,Hercules,Ivakhnov,Male,80,Brazil,Capitan Fuentes Martinez Airport Airport,CL,Chile,SAM,South America,7/30/2022,WPR,Berkley Djurdjevic,On Time,
w0LdaC,Ibby,MacHarg,Female,43,Portugal,General Wayne A. Downing Peoria International Airport,US,United States,NAM,North America,8/30/2022,PIA,Clea Gillbee,On Time,
lM42hx,Shanna,Marquet,Female,30,Poland,Yongphulla Airport,BT,Bhutan,AS,Asia,03.03.7249,YON,Chris Abley,On Time,
PRsNMz,Jamima,Scroggins,Female,51,China,Hotel Transamérica Airport,BR,Brazil,SAM,South America,3/22/2022,UNA,Jedediah Sleight,Delayed,
ieTKCE,Gris,Blowes,Male,3,Indonesia,Trepell Airport,AU,Australia,OC,Oceania,9/20/2022,TQP,Rock Popelay,Delayed,
BNPTW3,Carla,Edmonds,Female,86,China,Amarais Airport,BR,Brazil,SAM,South America,-2319353,CPQ,Cherry O'Calleran,On Time,
TCbEMt,Dalston,Gable,Male,46,China,Temindung Airport,ID,Indonesia,AS,Asia,9/27/2022,SRI,Bevon Mein,Cancelled,
NhP6yW,Leland,Cucinotta,Female,23,United Arab Emirates,Hesler Noble Field,US,United States,NAM,North America,-2069754,LUL,Allyce Richt,On Time,
DuVA71,Pearce,Toretta,Male,63,Croatia,Niigata Airport,JP,Japan,AS,Asia,5/26/2022,KIJ,Chan Sheach,On Time,
heU17C,Stavro,Moorey,Male,4,China,Clorinda Airport,AR,Argentina,SAM,South America,-2471553,CLX,Conroy Dottrell,Delayed,
cqRTu0,Galvin,Jamot,Male,34,China,Monteagudo Airport,BO,"Bolivia, Plurinational State of",SAM,South America,-2465453,MHW,Shelly Matusson,On Time,
2BQOs3,Ulysses,Wagge,Male,10,China,Sheboygan County Memorial Airport,US,United States,NAM,North America,-2127554,SBM,Earlie Danels,Cancelled,
bXySKO,Rennie,Chastney,Female,23,China,Southwest Florida International Airport,US,United States,NAM,North America,8/21/2022,RSW,Pris Addie,On Time,
e0i57E,Darryl,Gleasane,Male,1,Mongolia,Friday Harbor Airport,US,United States,NAM,North America,-2279754,FRD,Carl Shilton,On Time,
Nf7cNe,Hadrian,Wethered,Male,47,China,Dachuan Airport,CN,China,AS,Asia,20.08.7251,DAX,Lurline Eakins,Delayed,
lruo9b,Arielle,Armsden,Female,54,Austria,Mtwara Airport,TZ,"Tanzania, United Republic of",AF,Africa,1/20/2022,MYW,Turner De Vuyst,Delayed,
XkfxXv,Sybilla,Conklin,Female,67,Greece,Tumling Tar Airport,NP,Nepal,AS,Asia,9/25/2022,TMI,Paolo Drakeford,Cancelled,
Typ9bp,Damian,Guidi,Male,32,Yemen,Arvaikheer Airport,MN,Mongolia,AS,Asia,1/13/2022,AVK,Donovan Duligall,On Time,
Q4GAcX,Alleen,Longworthy,Female,35,Russia,Southwest Bay Airport,VU,Vanuatu,OC,Oceania,7/24/2022,SWJ,Brianna Pennicard,Delayed,
EyAhMS,Teirtza,Ingliby,Female,15,China,Elko Regional Airport,US,United States,NAM,North America,28.11.7251,EKO,Gertrud Houlaghan,Cancelled,
0VVu67,Federico,Cushelly,Male,14,China,Toccoa Airport - R.G. Letourneau Field,US,United States,NAM,North America,-2483753,TOC,Gerry Jugging,On Time,
A7Qhfs,Arvin,Ottosen,Male,25,United States,El Alamein International Airport,EG,Egypt,AF,Africa,-2447253,DBB,Fleming Frays,Cancelled,
ympXPN,Brodie,Frome,Male,88,Thailand,Saransk Airport,RU,Russian Federation,EU,Europe,4/24/2022,SKX,Carlynne Satcher,On Time,
6pkUcq,Bron,Bromell,Male,6,Portugal,José Celestino Mutis Airport,CO,Colombia,SAM,South America,01.01.7253,BSC,Georgeta Coggin,Cancelled,
e1X7Nm,Orlando,Helis,Male,25,Poland,Boryspil International Airport,UA,Ukraine,EU,Europe,-2276754,KBP,Myrwyn Cone,Cancelled,
wocs6m,Tyne,Venner,Female,36,Morocco,Exmouth Airport,AU,Australia,OC,Oceania,4/15/2022,EXM,Morganica Ohm,On Time,
iUT0AQ,Bealle,Bracher,Male,90,China,Hachijojima Airport,JP,Japan,AS,Asia,9/22/2022,HAC,Tobiah Whittaker,On Time,
AIctR7,Tobit,Bussons,Male,69,Czech Republic,Sasstown Airport,LR,Liberia,AF,Africa,-2471553,SAZ,Graehme Yearn,Delayed,
LWWy9K,Amory,Orcas,Male,9,Colombia,Cortland County Chase Field,US,United States,NAM,North America,-2361953,CTX,Rose Lorente,On Time,
AYNx6o,Vincenz,Shoute,Male,58,China,Kirawira B Aerodrome,TZ,"Tanzania, United Republic of",AF,Africa,1/14/2022,GTZ,Winnifred Cornillot,Cancelled,
g6yv3U,Pamella,Askell,Female,44,China,Tamana Island Airport,KI,Kiribati,OC,Oceania,7/27/2022,TMN,Krissie Galbraith,On Time,
pVeG5k,Carr,Innerstone,Male,43,China,Capital City Airport,US,United States,NAM,North America,4/20/2022,HAR,Jonathan Burne,Cancelled,
IBVZFF,Ros,Carman,Female,12,Latvia,Comandante Ariston Pessoa Airport,BR,Brazil,SAM,South America,6/17/2022,JJD,Farlay Cuttelar,Cancelled,
ZXCL3G,Irwinn,Adao,Male,79,Colombia,Chandigarh Airport,IN,India,AS,Asia,-2337653,IXC,Hillyer Dowdall,Delayed,
W5LCSr,Artie,Bearward,Male,63,Russia,Quetta International Airport,PK,Pakistan,AS,Asia,8/30/2022,UET,Dave Badrock,On Time,
vTVzWB,Weylin,Preist,Male,44,Indonesia,Jefferson Municipal Airport,US,United States,NAM,North America,-2176254,EFW,Robenia Gettens,Delayed,
yFSXVA,Stanton,Janauschek,Male,43,Bolivia,Mário Pereira Lopes–São Carlos Airport,BR,Brazil,SAM,South America,4/13/2022,QSC,Vitoria Heinl,Cancelled,
comqUW,Sinclair,Lamperti,Male,67,China,Adolfo Suárez Madrid–Barajas Airport,ES,Spain,EU,Europe,-2106354,MAD,Scot Haster,On Time,
7edD3O,Pietra,Brusin,Female,42,Brazil,Gangneung Airport (K-18),KR,"Korea, Republic of",AS,Asia,06.06.7269,KAG,Iver Ruller,Cancelled,
f6rMUo,Lolly,Auty,Female,48,Uganda,Nogliki Airport,RU,Russian Federation,EU,Europe,8/16/2022,NGK,Dario Deval,Delayed,
bLBPLi,Farrah,Stidever,Female,38,China,El Porvenir Airport,PA,Panama,NAM,North America,-2237154,PVE,Ferdinanda Rainsdon,Cancelled,
iscTA9,Gerrie,Cosyns,Male,41,China,Colonel Hill Airport,BS,Bahamas,NAM,North America,-2346653,CRI,Dianne Atkins,On Time,
n5ky1b,Doralin,Jenckes,Female,22,Portugal,Chefornak Airport,US,United States,NAM,North America,11.06.7249,CYF,Jaquelyn Aizikowitz,Delayed,
VonXrK,Carmina,Timcke,Female,57,Luxembourg,Buenos Aires Airport,CR,Costa Rica,NAM,North America,9/25/2022,BAI,Rudyard Luparto,Cancelled,
ZLGHn0,Wilt,Fryatt,Male,77,Sweden,Sege Airport,SB,Solomon Islands,OC,Oceania,-2191554,EGM,Gary Winram,On Time,
KzrPVQ,Silvio,Batty,Male,80,Russia,Vitebsk Vostochny Airport,BY,Belarus,EU,Europe,8/13/2022,VTB,Estella Oliffe,Delayed,
KR6k8o,Isaak,McCuffie,Male,64,Greece,Bob Hope Airport,US,United States,NAM,North America,4/14/2022,BUR,Allie Gooms,Cancelled,
JFYljO,Howard,Elstub,Male,73,United States,Phetchabun Airport,TH,Thailand,AS,Asia,1/29/2022,PHY,Wyatt Inworth,Delayed,
BrH5gM,Dunc,Mabon,Male,32,Indonesia,Puka Puka Airport,PF,French Polynesia,OC,Oceania,-2155054,PKP,Marylou Jedras,Delayed,
B3Z4rT,Idalina,Chidgey,Female,13,China,Seychelles International Airport,SC,Seychelles,AF,Africa,9/30/2022,SEZ,Chandler Appleford,Delayed,
RjGZWx,Malia,Noads,Female,77,Japan,Labo Airport,PH,Philippines,AS,Asia,-2450353,OZC,Kaile Harrower,On Time,
IQuf2a,Stacey,Arkle,Female,53,Philippines,Pinang Kampai Airport,ID,Indonesia,AS,Asia,-2228054,DUM,Delmore Iban,On Time,
JV21ZH,Theodosia,Rizziello,Female,44,China,Okmulgee Regional Airport,US,United States,NAM,North America,5/20/2022,OKM,Delmor Sawood,On Time,
G6PSOm,Rancell,Marrow,Male,13,Argentina,Mayajigua Airport,CU,Cuba,NAM,North America,3/30/2022,MJG,Imogene Glading,Cancelled,
OyUNIa,Nil,Jex,Male,14,Poland,Wright AAF (Fort Stewart)/Midcoast Regional Airport,US,United States,NAM,North America,01.02.7251,LIY,Dur Bogie,On Time,
NqsIm4,Pippy,Beaten,Female,11,Philippines,Redenção Airport,BR,Brazil,SAM,South America,20.08.7251,RDC,Ludvig Mounter,Delayed,
odrY86,Sandro,Leile,Male,64,Peru,Turpan Jiaohe Airport,CN,China,AS,Asia,-2368053,TLQ,Ilyse Makey,On Time,
ZhDcEk,Martynne,Darbishire,Female,88,China,Harriet Alexander Field,US,United States,NAM,North America,8/16/2022,SLT,Darren Gauche,On Time,
SRqcET,Ferrel,Dowbekin,Male,42,Haiti,Fairbury Municipal Airport,US,United States,NAM,North America,6/28/2022,FBY,Annabal Kienl,Delayed,
M7cVYP,Kurtis,Waldren,Male,12,Brazil,Sabha Airport,LY,Libya,AF,Africa,09.02.7257,SEB,Alic McDowell,Delayed,
eypQpc,Tallia,Laydel,Female,54,Palestinian Territory,Garden Point Airport,AU,Australia,OC,Oceania,15.10.7267,GPN,Sibilla Westpfel,Delayed,
qNIikP,Isadore,Collingham,Male,90,Japan,Trent Lott International Airport,US,United States,NAM,North America,-2182454,PGL,Bax Czaja,Delayed,
igNgCp,Quintina,Jachimczak,Female,31,Tunisia,Phetchabun Airport,TH,Thailand,AS,Asia,03.03.7249,PHY,Wally Studde,Cancelled,
kpsww3,Octavius,Haycock,Male,70,Madagascar,Pimenta Bueno Airport,BR,Brazil,SAM,South America,-2206654,PBQ,Nerissa Saterthwait,On Time,
YR0IDc,Colman,Munt,Male,53,Poland,Hyder Seaplane Base,US,United States,NAM,North America,1/30/2022,WHD,Sorcha Wife,On Time,
YXkIfs,Cyndia,Trenbey,Female,19,Chile,Concord-Padgett Regional Airport,US,United States,NAM,North America,4/20/2022,USA,Olly Negus,On Time,
NYHib8,Phelia,Guynemer,Female,67,China,Francisco Vilela do Amaral Airport,BR,Brazil,SAM,South America,-2331553,ITR,Kevon Tures,Delayed,
9MpuWk,Mac,Musla,Male,81,Colombia,Karlovy Vary International Airport,CZ,Czechia,EU,Europe,2/28/2022,KLV,Dyana Neller,Cancelled,
t18qv0,Nikaniki,Witherdon,Female,14,Honduras,Kzyl-Orda Southwest Airport,KZ,Kazakhstan,AS,Asia,-2267754,KZO,Neron Stawell,Delayed,
rQIYpq,Franz,Nacci,Male,89,China,Fort MacKay/Albian Aerodrome,CA,Canada,NAM,North America,23.11.7248,JHL,Evan Self,Cancelled,
0Iczf5,Byron,Pickle,Male,48,Eritrea,Lake Brooks Seaplane Base,US,United States,NAM,North America,5/25/2022,BKF,Anatole Rubinivitz,On Time,
K2PrzF,Perkin,Graal,Male,87,Nepal,Colombo Ratmalana Airport,LK,Sri Lanka,AS,Asia,-2337653,RML,Pamella Itshak,Cancelled,
WiGRdb,Eveline,Andryushchenko,Female,69,Cyprus,Xuzhou Guanyin Airport,CN,China,AS,Asia,2/28/2022,XUZ,Stevana Fley,Cancelled,
sV6YWT,Kinsley,Dicte,Male,72,Indonesia,Gods Lake Narrows Airport,CA,Canada,NAM,North America,9/13/2022,YGO,Anabelle Pitchford,On Time,
b1DY1w,Natalina,Dast,Female,64,Philippines,Jefferson City Memorial Airport,US,United States,NAM,North America,-2249354,JEF,Nelle Bedinn,On Time,
CbYY0G,Erroll,Tunnick,Male,13,Norway,Roebourne Airport,AU,Australia,OC,Oceania,19.09.7249,RBU,Dulsea McShee,Cancelled,
ViEOjk,Ola,McOnie,Female,4,Chile,Norman Y. Mineta San Jose International Airport,US,United States,NAM,North America,5/17/2022,SJC,Cordey Gatley,Cancelled,
1uOs7D,Cliff,Crennan,Male,19,Japan,Falls International Airport,US,United States,NAM,North America,1/17/2022,INL,Melanie Prescott,On Time,
FGl1XJ,Sukey,Brigg,Female,24,China,Perry-Foley Airport,US,United States,NAM,North America,-2438153,FPY,Wash Kruschov,Cancelled,
J9lYjh,Jobie,Ewen,Female,32,Sweden,Kota Airport,IN,India,AS,Asia,6/24/2022,KTU,Ruggiero Marling,On Time,
NTjYyH,Blayne,Glentz,Male,54,Japan,Togiak Airport,US,United States,NAM,North America,-2361953,TOG,Oberon Gatesman,Delayed,
31RzuP,Zuzana,Kinnear,Female,32,Ukraine,Lamen Bay Airport,VU,Vanuatu,OC,Oceania,28.12.7249,LNB,Haskel Luckwell,Cancelled,
V0LAfb,Noellyn,Donnachie,Female,20,Russia,Mopti Airport,ML,Mali,AF,Africa,6/17/2022,MZI,Frazier Barnet,Delayed,
L5Gt0X,Heather,Bezarra,Female,52,Colombia,Méndez Airport,EC,Ecuador,SAM,South America,8/15/2022,MZD,Raine Godfroy,Delayed,
PIiA8Y,Manfred,Dawdary,Male,57,Sweden,De Kooy Airport,NL,Netherlands,EU,Europe,-2310154,DHR,Daphna Brockie,Delayed,
7pOHJA,Locke,Okker,Male,68,China,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,US,United States,NAM,North America,-2355853,NGF,Bradley Broggio,Cancelled,
Y1KliZ,Drusie,Matherson,Female,11,Poland,Sultan Ismail Petra Airport,MY,Malaysia,AS,Asia,-2185454,KBR,Domeniga Saxon,On Time,
5tlFeV,Rubia,Willgoss,Female,27,Colombia,Puerto Escondido International Airport,MX,Mexico,NAM,North America,-2489653,PXM,Alva Baughn,On Time,
ZDUv3I,Delia,Monahan,Female,21,Indonesia,Dundas Airport,GL,Greenland,EU,Europe,2/21/2022,DUN,Wright Bunning,Cancelled,
VSyIS6,Cordelie,Lidgertwood,Female,75,China,Prince Said Ibrahim International Airport,KM,Comoros,AF,Africa,-2386353,HAH,Mose Crecy,Cancelled,
eLQYrN,Dennis,Stickney,Male,61,Russia,Can Tho International Airport,VN,Viet Nam,AS,Asia,-2371153,VCA,Rasla Terbrug,Delayed,
tb5vbM,Gerome,Roddell,Male,16,Indonesia,Gunnedah Airport,AU,Australia,OC,Oceania,5/15/2022,GUH,Tiler Cristol,Delayed,
70ZdD3,Far,Symcock,Male,82,Japan,Coolah Airport,AU,Australia,OC,Oceania,7/22/2022,CLH,Shelba Barron,Cancelled,
j9qKHH,Yehudi,Trinder,Male,53,China,Kamberatoro Airport,PG,Papua New Guinea,OC,Oceania,3/22/2022,KDQ,Ulrick Pyzer,Cancelled,
gxzpZA,Roddie,Filipputti,Male,87,Democratic Republic of the Congo,Trent Lott International Airport,US,United States,NAM,North America,8/28/2022,PGL,Rawley Daveran,Delayed,
Ajp6K1,Celinka,Tod,Female,9,Brazil,Batangafo Airport,CF,Central African Republic,AF,Africa,4/20/2022,BTG,Regan Purchall,Cancelled,
s4mkkq,Gusella,Lockton,Female,1,China,Stony Rapids Airport,CA,Canada,NAM,North America,07.07.7267,YSF,Zenia Rotchell,Delayed,
sylHrS,Marisa,Auten,Female,61,China,Ifuru Airport,MV,Maldives,AS,Asia,-2276754,IFU,Anna-diane Maharg,Cancelled,
aCj0KJ,Marilin,Archdeacon,Female,64,Russia,Dambulu Oya Tank Seaplane Base,LK,Sri Lanka,AS,Asia,3/19/2022,DBU,Rea Oleszkiewicz,Cancelled,
bwh8iD,Valentine,Giacomasso,Female,56,Indonesia,Ville Airport,GA,Gabon,AF,Africa,2/28/2022,KDJ,Waldemar Caron,On Time,
CrRWgF,Lonnie,Bunton,Male,26,Ukraine,San Bernardino International Airport,US,United States,NAM,North America,-2398553,SBD,Judith Hirtz,Delayed,
RgzdaI,Geordie,Losebie,Male,28,Belarus,Kadhdhoo Airport,MV,Maldives,AS,Asia,18.01.7265,KDO,Brit Cardenoza,Cancelled,
7a2SNK,Natasha,Pedri,Female,83,Brazil,Comodoro Pierrestegui Airport,AR,Argentina,SAM,South America,-2386353,COC,Vilma Tomaszkiewicz,Delayed,
LAnyZ6,Xerxes,Bearne,Male,59,Indonesia,Foula Airfield,GB,United Kingdom,EU,Europe,-2340753,FOA,Matthaeus Dunnan,Delayed,
HIYbvW,Yvor,Whitwood,Male,60,Indonesia,Khoram Abad Airport,IR,"Iran, Islamic Republic of",AS,Asia,-2191554,KHD,Brody Beaudry,Delayed,
zvNQFh,Alick,Decreuze,Male,71,France,Kiel-Holtenau Airport,DE,Germany,EU,Europe,3/13/2022,KEL,Jemimah Danshin,Delayed,
vaXMMo,Aleen,Vicent,Female,47,Philippines,Basankusu Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,01.09.7260,BSU,Yalonda Dicte,Delayed,
IWCF61,Davina,Nijs,Female,55,Russia,Buraimi Airport,OM,Oman,AS,Asia,20.04.7259,RMB,Faber Millier,On Time,
OqYhu1,Sax,Clutterbuck,Male,5,France,Poplarville Pearl River County Airport,US,United States,NAM,North America,-2203654,PCU,Sutherland Keave,On Time,
J7PCF2,Kippie,Dossettor,Female,9,Brazil,Kerang Airport,AU,Australia,OC,Oceania,20.03.7261,KRA,Meris Joderli,On Time,
dtwiC7,Ricki,Lamshead,Female,82,Mexico,Smithton Airport,AU,Australia,OC,Oceania,-2462353,SIO,Midge Jimmes,Cancelled,
cUN301,Shep,Lawrenceson,Male,17,Russia,Al Najaf International Airport,IQ,Iraq,AS,Asia,2/24/2022,NJF,Yetta Iacopetti,Cancelled,
JcZm9M,Lisle,Kelsall,Male,61,China,Hubli Airport,IN,India,AS,Asia,-2349753,HBX,Margarethe Gianinotti,On Time,
dJPNf6,Marlo,Laurance,Female,26,Vietnam,Taylor Airport,US,United States,NAM,North America,-2279754,TYZ,Dannel Penney,Delayed,
2Cwr8F,Roderick,Lambkin,Male,59,Russia,Roper Valley Airport,AU,Australia,OC,Oceania,4/17/2022,RPV,Allen Leverton,Cancelled,
lSKYhE,Derick,Drabble,Male,61,China,Fair Isle Airport,GB,United Kingdom,EU,Europe,-2118554,FIE,Obidiah Nowak,Delayed,
o8SdbM,Ceil,Ferreo,Female,66,Russia,Menongue Airport,AO,Angola,AF,Africa,3/21/2022,SPP,Lidia Daftor,On Time,
HCtTgf,Suellen,Luscombe,Female,71,Indonesia,Dirico Airport,AO,Angola,AF,Africa,9/20/2022,DRC,Wes Chellam,On Time,
7GYjPV,Konstance,Wishart,Female,30,Poland,Rurenabaque Airport,BO,"Bolivia, Plurinational State of",SAM,South America,4/19/2022,RBQ,Jasun Huntress,On Time,
xF0wti,Steward,Sprakes,Male,79,Honduras,Addison Airport,US,United States,NAM,North America,4/22/2022,ADS,Madalena Wickey,Cancelled,
H9wsHF,Zacherie,Faustian,Male,81,Albania,Gaya Airport,IN,India,AS,Asia,20.04.7259,GAY,Billy McKiddin,Cancelled,
yUaBiu,Lanie,Mahaffey,Male,85,Philippines,Treasure Cay Airport,BS,Bahamas,NAM,North America,-2480753,TCB,Mandie Schuchmacher,Delayed,
gojmSe,Dominick,Wofenden,Male,39,Cuba,Granite Mountain Air Station,US,United States,NAM,North America,-2349753,GMT,Dun Caccavari,Cancelled,
5xJF5h,Marline,Cleminson,Female,7,Colombia,Kalemie Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,12.05.7251,FMI,Moria Hamsher,Cancelled,
AIjqPw,Otis,Gundrey,Male,46,Norway,Pupelde Airport,CL,Chile,SAM,South America,3/19/2022,ZUD,Joey Mallinson,Delayed,
Pm7sGi,Veronike,Gianulli,Female,62,Poland,Kamberatoro Airport,PG,Papua New Guinea,OC,Oceania,10.08.7268,KDQ,Locke Fenney,Cancelled,
tP0LAE,Kristoffer,Gellately,Male,24,Russia,Resende Airport,BR,Brazil,SAM,South America,6/30/2022,REZ,Ferdinand Russi,Cancelled,
sewSJn,Edlin,Camsey,Male,40,United States,Saurimo Airport,AO,Angola,AF,Africa,12.05.7251,VHC,Glenden Samsin,On Time,
LU0UJK,Pauly,Hartegan,Male,32,United States,Piloto Osvaldo Marques Dias Airport,BR,Brazil,SAM,South America,2/28/2022,AFL,Gwendolin Thurlby,On Time,
kwXbXn,Wilmette,Bootherstone,Female,55,Philippines,Kings Creek Airport,AU,Australia,OC,Oceania,7/31/2022,KCS,Jude Harewood,On Time,
G5e0OE,Maje,Coatsworth,Male,79,Sweden,Choibalsan Airport,MN,Mongolia,AS,Asia,-2413853,COQ,Torrey Micklewicz,Delayed,
zbEN1d,Stanleigh,Piner,Male,8,Philippines,Slayton Municipal Airport,US,United States,NAM,North America,-2471553,NSL,Car Gabbitis,Delayed,
VqfHnM,Ruggiero,Pagnin,Male,14,China,Sibiu International Airport,RO,Romania,EU,Europe,6/24/2022,SBZ,Boris Halsho,Cancelled,
X995XD,Cate,Huxter,Female,66,Venezuela,Columbia Gorge Regional the Dalles Municipal Airport,US,United States,NAM,North America,-2176254,DLS,Bliss Balog,On Time,
WWW25j,Kesley,Boxer,Female,22,Honduras,Cherrabah Airport,AU,Australia,OC,Oceania,9/30/2022,CRH,Aubrey Gerdts,Delayed,
15di9A,Phillie,Ship,Female,17,China,Robert F Swinnie Airport,US,United States,NAM,North America,-2246354,ADR,Etienne Peskett,On Time,
lRXzqU,Sherlock,Andresen,Male,44,Mongolia,Bachigualato Federal International Airport,MX,Mexico,NAM,North America,10.09.7266,CUL,Eamon Matyas,Delayed,
w2oNN3,Brose,Russell,Male,12,Czech Republic,Raton Municipal-Crews Field,US,United States,NAM,North America,-2477653,RTN,Karee Scheffel,Cancelled,
U6Zlg4,Iolande,Shildrick,Female,29,Macedonia,Friday Harbor Airport,US,United States,NAM,North America,3/24/2022,FRD,King Boness,Delayed,
p1UFpo,Miran,Smeal,Female,46,China,Seunagan Airport,ID,Indonesia,AS,Asia,-2447253,MEQ,Judy Toomer,Cancelled,
Ks9VM2,Quinton,Mullard,Male,68,Reunion,Mokhotlong Airport,LS,Lesotho,AF,Africa,-2413853,MKH,Shelton Temblett,Cancelled,
tnE7QT,Barbey,Wasbrough,Female,60,Indonesia,Manang Airport,NP,Nepal,AS,Asia,-2218954,NGX,Prent Ridsdole,On Time,
iIsd3d,Markus,Newsham,Male,1,Tunisia,Kambuaya Airport,ID,Indonesia,AS,Asia,6/16/2022,KBX,Marwin Tidswell,Delayed,
SwyLUU,Dyanna,Tunesi,Female,83,Greece,Chefornak Airport,US,United States,NAM,North America,26.02.7269,CYF,Christel Lewzey,On Time,
rZl2Um,Harriett,Dashkovich,Female,72,China,Alcides Fernández Airport,CO,Colombia,SAM,South America,8/23/2022,ACD,Cathi Anelay,On Time,
KuCDnA,Robbie,Cunio,Male,65,Bosnia and Herzegovina,Mururoa Atoll Airport,PF,French Polynesia,OC,Oceania,-2310154,UOA,Olin Goodlake,On Time,
CVu0P0,Myca,Demange,Male,47,Japan,Monto Airport,AU,Australia,OC,Oceania,14.11.7265,MNQ,Spenser Saffin,Cancelled,
FW1DjK,Myron,Van Arsdall,Male,80,Brazil,Yingkou Lanqi Airport,CN,China,AS,Asia,1/30/2022,YKH,Sherm Kupec,Delayed,
dg70Q9,Washington,Dayley,Male,42,Myanmar,Georgetown (Tas) Airport,AU,Australia,OC,Oceania,9/17/2022,GEE,Babbette Flowitt,Cancelled,
FBeWGw,Gherardo,Fyfe,Male,8,Colombia,Storm Lake Municipal Airport,US,United States,NAM,North America,-2069754,SLB,Giulio Winchcombe,Delayed,
BzJjNz,Prentice,Haibel,Male,64,Philippines,Île Art - Waala Airport,NC,New Caledonia,OC,Oceania,-2295054,BMY,Kenna Chard,Delayed,
74kg4k,Tarrah,Moniker,Female,84,Czech Republic,Guajará-Mirim Airport,BR,Brazil,SAM,South America,8/25/2022,GJM,Maurits Aburrow,Delayed,
rgUYus,Rriocard,McCarty,Male,54,Poland,Bezmer Air Base,BG,Bulgaria,EU,Europe,14.02.7260,JAM,Jeffie O'Carroll,Delayed,
9dWywQ,Imelda,Keunemann,Female,90,China,Coronel Enrique Soto Cano Air Base,HN,Honduras,NAM,North America,9/16/2022,XPL,Maynord Halsworth,Cancelled,
HB4CXY,Vernice,Fuller,Female,73,Indonesia,Kanabea Airport,PG,Papua New Guinea,OC,Oceania,06.08.7265,KEX,Rafa Praten,Cancelled,
BEulQq,Vance,Caldaro,Male,87,Kazakhstan,Makabana Airport,CG,Congo,AF,Africa,7/18/2022,KMK,Harriet Posselow,Delayed,
vEnE8p,Aymer,Wiffield,Male,59,Kazakhstan,Okondja Airport,GA,Gabon,AF,Africa,-2179354,OKN,Sammy Leipnik,On Time,
6xln6l,Woodrow,Abdee,Male,60,China,Burgos Airport,ES,Spain,EU,Europe,8/29/2022,RGS,Ingeborg Bushnell,Delayed,
DuFbr6,Kyle,Matveyev,Female,12,Peru,Juscelino Kubitscheck Airport,BR,Brazil,SAM,South America,4/15/2022,TFL,Frants Montacute,Cancelled,
8FdFup,Ed,Chamley,Male,61,Poland,Bodinumu Airport,PG,Papua New Guinea,OC,Oceania,8/25/2022,BNM,Morton Rutt,On Time,
2ZwHQV,Margo,Cornish,Female,24,China,Bartlesville Municipal Airport,US,United States,NAM,North America,9/28/2022,BVO,Alyosha Antwis,Cancelled,
K0NFLz,Constantin,Southon,Male,33,Indonesia,Grenfell Airport,AU,Australia,OC,Oceania,-2313253,GFE,Kellie Witherow,On Time,
bodrh9,Pen,Windress,Male,23,Yemen,Karluk Lake Seaplane Base,US,United States,NAM,North America,-2404653,KKL,Oralia McWhannel,Cancelled,
9gZQNR,Marmaduke,Capewell,Male,3,Greece,Centralia / James T. Field Memorial Aerodrome,CA,Canada,NAM,North America,2/16/2022,YCE,Jean Uccello,On Time,
IcfW6m,Vincents,Phebee,Male,22,Democratic Republic of the Congo,Taichung Ching Chuang Kang Airport,TW,"Taiwan, Province of China",AS,Asia,19.09.7249,RMQ,Kippie Chaudrelle,Cancelled,
FiXs1G,Gage,Sangar,Male,81,South Korea,Space Coast Regional Airport,US,United States,NAM,North America,28.04.7265,TIX,Cherrita Frewer,Cancelled,
VLfNvV,Enrica,Randerson,Female,68,Brazil,Phu Quoc International Airport,VN,Viet Nam,AS,Asia,1/18/2022,PQC,Kara Haymes,Delayed,
